"bin","profile","leads"
"0","F 50-54 YRS R20001 + expgreater_than_600 xds_score_551_600",223
"0","F 65-69 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499",223
"0","M 65-69 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801",224
"0","M 55-59 YRS R20001 + exp_score_500_599 xds_score_551_600",224
"0","F 60-64 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",225
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",226
"0","M 20-24 YRS R20001 + expgreater_than_600 xds_score_651_700",228
"1","F 35-39 YRS R20001 + exp_score_400_499 xds_score_701_750",229
"0","F 65-69 YRS R0 - R5000 expgreater_than_600 xds_score_0_499",230
"0","F 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",231
"0","M 20-24 YRS R0 exp_score_500_599 xdsgreater_than_801",232
"0","M 25-29 YRS R20001 + exp_score_400_499 xdsgreater_than_801",234
"1","F 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_500_550",234
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",235
"0","F 60-64 YRS R20001 + exp_score_500_599 xds_score_651_700",236
"0","F 20-24 YRS R0 exp_score_500_599 xdsgreater_than_801",236
"0","M 65-69 YRS R20001 + expgreater_than_600 xds_score_751_800",237
"0","M 55-59 YRS R20001 + exp_score_400_499 xds_score_651_700",237
"0","M 30-34 YRS R5001 - R10000 exp_score_0_299 xds_score_601_650",239
"0","M 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_500_550",239
"0","F 30-34 YRS R20001 + exp_score_400_499 xds_score_551_600",239
"0","M 65-69 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800",240
"0","M 60-64 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",241
"0","M 20-24 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",242
"0","M 50-54 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",242
"1","F 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_500_550",243
"0","F 20-24 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",244
"1","F 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_500_550",244
"0","M 35-39 YRS R20001 + exp_score_500_599 xds_score_500_550",244
"0","F 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",246
"0","M 25-29 YRS R20001 + expgreater_than_600 xds_score_551_600",247
"1","M 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",248
"0","F 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_500_550",252
"0","F 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_500_550",253
"0","F 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",255
"0","F 50-54 YRS R20001 + exp_score_400_499 xds_score_0_499",256
"0","M 35-39 YRS R5001 - R10000 exp_score_0_299 xds_score_601_650",257
"0","F 65-69 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800",259
"0","M 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",261
"0","F 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",261
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",263
"0","F 35-39 YRS R20001 + exp_score_400_499 xds_score_551_600",263
"0","M 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",264
"0","F 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",268
"0","M 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_500_550",268
"0","M 25-29 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",272
"0","F 25-29 YRS R20001 + expgreater_than_600 xds_score_0_499",272
"0","F 20-24 YRS R20001 + expgreater_than_600 xds_score_701_750",272
"0","M 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",273
"0","F 60-64 YRS R20001 + exp_score_500_599 xds_score_0_499",278
"0","F 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",278
"0","F 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",280
"0","M 35-39 YRS R20001 + exp_score_400_499 xds_score_701_750",282
"0","M 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",284
"0","M 60-64 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",285
"0","F 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",287
"0","F 45-49 YRS R20001 + exp_score_400_499 xds_score_0_499",288
"0","M 25-29 YRS R20001 + exp_score_500_599 xds_score_551_600",288
"0","F 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",290
"0","M 65-69 YRS R0 - R5000 expgreater_than_600 xds_score_0_499",293
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",293
"0","M 25-29 YRS R0 exp_score_500_599 xdsgreater_than_801",294
"0","M 20-24 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",296
"0","M 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",298
"0","F 45-49 YRS R20001 + expgreater_than_600 xds_score_551_600",298
"0","F 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_500_550",300
"1","F 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",301
"0","M 55-59 YRS R20001 + expgreater_than_600 xds_score_551_600",301
"0","F 20-24 YRS R20001 + expgreater_than_600 xdsgreater_than_801",307
"0","M 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",308
"0","F 30-34 YRS R20001 + exp_score_400_499 xds_score_0_499",309
"0","F 50-54 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",310
"0","M 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_500_550",313
"0","M 25-29 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",314
"0","F 25-29 YRS R20001 + exp_score_500_599 xds_score_0_499",315
"0","F 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",315
"1","M 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",321
"0","M 50-54 YRS R20001 + exp_score_400_499 xds_score_701_750",326
"0","F 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",330
"0","M 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_500_550",333
"0","F 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",334
"0","M 20-24 YRS R20001 + expgreater_than_600 xds_score_751_800",334
"1","F 40-44 YRS R20001 + exp_score_400_499 xds_score_701_750",334
"0","M 40-44 YRS R20001 + exp_score_400_499 xds_score_551_600",334
"0","F 20-24 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",335
"0","F 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",335
"0","F 25-29 YRS R0 exp_score_500_599 xdsgreater_than_801",337
"1","M 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",337
"0","F 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_500_550",339
"0","F 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",342
"0","F 55-59 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",342
"0","F 50-54 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",342
"0","F 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",342
"1","M 40-44 YRS R20001 + exp_score_400_499 xds_score_701_750",343
"0","M 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",345
"10","M 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",346
"0","F 40-44 YRS R20001 + exp_score_500_599 xds_score_551_600",346
"0","M 55-59 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",346
"0","M 60-64 YRS R20001 + expgreater_than_600 xds_score_601_650",347
"1","M 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",347
"0","F 40-44 YRS R20001 + exp_score_400_499 xds_score_0_499",347
"1","F 45-49 YRS R20001 + exp_score_400_499 xds_score_601_650",354
"1","F 20-24 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",355
"0","M 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",357
"0","F 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",357
"0","M 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",359
"0","M 20-24 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",362
"0","M 45-49 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",363
"0","M 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",363
"0","F 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",366
"0","F 45-49 YRS R20001 + exp_score_400_499 xds_score_701_750",368
"0","M 50-54 YRS R20001 + exp_score_400_499 xds_score_601_650",368
"0","F 55-59 YRS R20001 + exp_score_500_599 xds_score_601_650",369
"0","M 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",370
"0","M 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_500_550",370
"1","F 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",370
"0","M 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",370
"0","M 50-54 YRS R20001 + exp_score_400_499 xds_score_0_499",371
"0","F 35-39 YRS R20001 + exp_score_400_499 xds_score_0_499",373
"1","M 20-24 YRS R20001 + expgreater_than_600 xds_score_701_750",373
"0","F 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_551_600",374
"0","M 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",375
"0","F 45-49 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",376
"0","F 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",380
"0","F 50-54 YRS R20001 + exp_score_400_499 xds_score_701_750",384
"1","F 30-34 YRS R20001 + exp_score_400_499 xds_score_651_700",384
"0","F 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",385
"0","F 55-59 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",385
"0","M 50-54 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",388
"0","M 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_500_550",389
"0","F 50-54 YRS R20001 + exp_score_400_499 xds_score_651_700",391
"1","M 45-49 YRS R20001 + exp_score_400_499 xds_score_701_750",395
"0","M 50-54 YRS R20001 + exp_score_500_599 xds_score_551_600",395
"0","F 25-29 YRS R20001 + expgreater_than_600 xds_score_601_650",397
"0","F 60-64 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",397
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",398
"0","M 30-34 YRS R20001 + exp_score_400_499 xds_score_551_600",398
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",399
"0","M 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_551_600",402
"0","F 40-44 YRS R20001 + expgreater_than_600 xds_score_551_600",402
"0","M 20-24 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",402
"0","M 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",406
"1","M 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",410
"0","F 60-64 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",411
"0","M 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_500_550",411
"0","F 55-59 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",414
"0","M 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",415
"0","M 55-59 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",416
"0","F 20-24 YRS R5001 - R10000 exp_score_400_499 xdsgreater_than_801",419
"0","F 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",421
"0","F 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",422
"0","F 60-64 YRS R20001 + expgreater_than_600 xds_score_651_700",422
"0","M 55-59 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",422
"0","F 65-69 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801",429
"0","M 25-29 YRS R20001 + expgreater_than_600 xds_score_0_499",431
"0","M 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",435
"0","M 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_500_550",440
"0","F 25-29 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",446
"0","M 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_500_550",446
"1","F 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_701_750",447
"0","M 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",448
"0","M 60-64 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",454
"1","M 30-34 YRS R20001 + exp_score_400_499 xds_score_651_700",459
"0","F 60-64 YRS R20001 + expgreater_than_600 xds_score_0_499",460
"0","F 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",460
"0","M 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",461
"0","F 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",461
"1","M 20-24 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",465
"0","F 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",466
"1","M 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",473
"1","F 30-34 YRS R20001 + expgreater_than_600 xds_score_551_600",475
"0","M 45-49 YRS R20001 + exp_score_400_499 xds_score_0_499",475
"1","F 30-34 YRS R20001 + exp_score_500_599 xds_score_551_600",475
"0","F 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",478
"0","F 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",486
"1","F 30-34 YRS R20001 + exp_score_400_499 xds_score_601_650",486
"0","M 50-54 YRS R20001 + exp_score_400_499 xds_score_651_700",488
"0","F 40-44 YRS R20001 + exp_score_400_499 xds_score_601_650",496
"0","M 30-34 YRS R20001 + exp_score_400_499 xds_score_0_499",497
"1","M 35-39 YRS R20001 + exp_score_400_499 xds_score_551_600",498
"0","F 20-24 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",500
"1","F 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_651_700",501
"0","F 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",504
"0","F 50-54 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",505
"1","F 20-24 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750",505
"0","F 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",505
"0","F 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",509
"0","M 60-64 YRS R20001 + exp_score_500_599 xds_score_651_700",511
"1","M 20-24 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750",511
"0","M 55-59 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",512
"0","M 50-54 YRS R20001 + expgreater_than_600 xds_score_551_600",513
"0","F 45-49 YRS R20001 + exp_score_400_499 xds_score_651_700",513
"0","M 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",518
"0","F 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",519
"0","M 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",522
"10","M 40-44 YRS R20001 + exp_score_400_499 xds_score_0_499",524
"0","F 20-24 YRS R0 expgreater_than_600 xdsgreater_than_801",528
"0","F 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",533
"0","F 55-59 YRS R20001 + expgreater_than_600 xds_score_601_650",536
"0","M 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_500_550",539
"0","M 25-29 YRS R20001 + exp_score_500_599 xds_score_0_499",543
"0","F 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",545
"0","F 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",547
"1","M 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_500_550",549
"0","M 20-24 YRS R5001 - R10000 exp_score_400_499 xdsgreater_than_801",552
"0","F 65-69 YRS R20001 + expgreater_than_600 xdsgreater_than_801",564
"0","F 35-39 YRS R20001 + expgreater_than_600 xds_score_551_600",571
"0","M 60-64 YRS R20001 + exp_score_500_599 xds_score_0_499",576
"0","M 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",576
"1","F 35-39 YRS R20001 + exp_score_500_599 xds_score_551_600",577
"1","F 35-39 YRS R20001 + exp_score_400_499 xds_score_651_700",581
"1","M 45-49 YRS R20001 + exp_score_400_499 xds_score_601_650",582
"0","F 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",584
"1","M 45-49 YRS R20001 + exp_score_500_599 xds_score_551_600",585
"0","M 20-24 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",585
"1","F 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",586
"0","M 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",587
"0","F 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",587
"0","M 25-29 YRS R20001 + expgreater_than_600 xds_score_601_650",591
"0","F 60-64 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",596
"1","F 25-29 YRS R20001 + exp_score_500_599 xds_score_601_650",600
"0","F 50-54 YRS R20001 + exp_score_500_599 xds_score_601_650",601
"10","M 45-49 YRS R20001 + exp_score_400_499 xds_score_651_700",601
"0","F 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",602
"0","M 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",606
"1","F 40-44 YRS R20001 + exp_score_400_499 xds_score_651_700",608
"1","M 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",613
"0","M 35-39 YRS R20001 + exp_score_400_499 xds_score_0_499",624
"1","F 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",632
"0","M 45-49 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",637
"0","M 20-24 YRS R20001 + expgreater_than_600 xdsgreater_than_801",638
"1","M 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_500_550",641
"0","F 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",643
"0","F 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",643
"0","M 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_651_700",644
"0","M 60-64 YRS R20001 + exp_score_500_599 xdsgreater_than_801",645
"0","F 20-24 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",646
"0","F 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",648
"0","F 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",650
"0","F 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",651
"0","F 60-64 YRS R20001 + exp_score_500_599 xdsgreater_than_801",658
"0","M 60-64 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",659
"0","M 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",662
"0","F 35-39 YRS R20001 + exp_score_400_499 xds_score_601_650",664
"1","M 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",670
"1","F 20-24 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",671
"0","F 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",679
"1","F 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",681
"0","M 55-59 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",685
"0","F 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",688
"1","F 20-24 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",689
"1","F 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",689
"0","M 20-24 YRS R0 expgreater_than_600 xdsgreater_than_801",704
"0","M 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",705
"0","M 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",705
"0","M 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",718
"0","M 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",719
"0","M 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",721
"1","F 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",729
"1","M 35-39 YRS R20001 + exp_score_400_499 xds_score_651_700",730
"1","M 20-24 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",732
"1","M 40-44 YRS R20001 + exp_score_400_499 xds_score_601_650",735
"0","F 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",736
"1","M 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",737
"1","M 30-34 YRS R20001 + exp_score_400_499 xds_score_601_650",739
"0","F 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",741
"0","F 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",742
"1","M 40-44 YRS R20001 + exp_score_400_499 xds_score_651_700",743
"0","M 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",746
"0","M 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",758
"0","M 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",759
"0","F 55-59 YRS R20001 + exp_score_500_599 xds_score_0_499",761
"0","M 50-54 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801",761
"0","M 45-49 YRS R20001 + expgreater_than_600 xds_score_551_600",769
"0","F 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",770
"1","M 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",780
"0","F 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",783
"0","F 25-29 YRS R10001 - R20000 exp_score_400_499 xdsgreater_than_801",786
"0","F 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",798
"0","F 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_651_700",800
"0","M 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",805
"0","F 60-64 YRS R20001 + exp_score_500_599 xds_score_701_750",805
"0","F 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",809
"0","M 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_551_600",817
"0","F 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",818
"0","M 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",819
"0","F 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_551_600",822
"1","F 45-49 YRS R20001 + exp_score_500_599 xds_score_601_650",825
"1","F 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",830
"0","M 50-54 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",832
"0","M 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",833
"0","F 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",836
"1","F 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",837
"0","M 60-64 YRS R20001 + expgreater_than_600 xds_score_651_700",843
"0","F 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",846
"0","M 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",846
"1","M 25-29 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",856
"0","F 25-29 YRS R0 expgreater_than_600 xdsgreater_than_801",857
"0","M 55-59 YRS R20001 + exp_score_500_599 xds_score_601_650",860
"0","F 55-59 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",867
"10","M 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",869
"1","M 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",869
"0","F 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",870
"1","F 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700",874
"0","M 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",876
"0","F 50-54 YRS R20001 + expgreater_than_600 xds_score_601_650",885
"0","M 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",888
"1","M 25-29 YRS R20001 + exp_score_500_599 xds_score_751_800",891
"1","F 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",895
"1","M 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",896
"0","M 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",901
"1","M 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",905
"10","M 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",907
"1","M 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",909
"0","M 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",910
"0","M 55-59 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",914
"0","F 20-24 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",916
"0","M 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",917
"0","F 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",920
"1","M 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",928
"1","F 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",929
"0","M 20-24 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",931
"1","M 25-29 YRS R20001 + exp_score_500_599 xds_score_601_650",950
"0","F 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",950
"0","M 25-29 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",951
"0","F 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_551_600",952
"1","F 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",960
"0","M 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_0_499",962
"0","F 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",974
"1","M 40-44 YRS R20001 + exp_score_500_599 xds_score_551_600",977
"0","F 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",980
"0","M 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",989
"1","F 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",991
"0","M 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",997
"0","F 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",998
"0","F 25-29 YRS R20001 + exp_score_500_599 xds_score_751_800",1000
"0","M 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_551_600",1000
"0","F 30-34 YRS R20001 + expgreater_than_600 xds_score_0_499",1014
"0","M 40-44 YRS R20001 + expgreater_than_600 xds_score_551_600",1018
"0","F 60-64 YRS R20001 + expgreater_than_600 xds_score_701_750",1018
"0","M 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",1034
"1","M 35-39 YRS R20001 + exp_score_400_499 xds_score_601_650",1034
"1","M 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",1035
"0","M 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",1038
"0","M 60-64 YRS R20001 + expgreater_than_600 xds_score_0_499",1038
"0","F 60-64 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",1042
"10","F 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_701_750",1058
"0","F 25-29 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",1068
"1","F 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",1069
"0","M 50-54 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",1071
"0","F 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_651_700",1075
"0","M 55-59 YRS R20001 + expgreater_than_600 xds_score_601_650",1079
